Great phone,Got it for 40K . Steal deal.,64,RED,YES,5,Average
Best,Go for it.,64,RED,YES,5,Average
Great,Great phone,64,RED,YES,5,Positive
Zabaaaardaat,Excellent experience from Android to iOS.I Phone 12 is a fantastic phone.Camera is superb AwesomeFutures also very fantasticDisplay is superb.Touch and overall sensitivity response superb. battery But it\'s ok if you are an average phone usergo for it,64,RED,YES,4,Positive
good,very good,64,RED,YES,4.5,Positive
Very good deal at 47k + gst,"I moved to iPhone 12 from iphone 7plus. I didnt feel the need for an upgrade but needed another phone so bought iphone 12 instead of iphone 13. While 12 ans 13 are almost same, price difference is around 20k which i couldnt justify to myself.Speed is very good (including processor and wifi), mic and speakers are very crisp, battery doesnt drain even after full days’s use with videos and calls. Camera is superb - natural pictures unlike overdone like samsung.Overall very happy with this purchase",64,RED,YES,5,Positive
All rounder in the market,Just found amazing 😍Great features and performance too.Must buy..,64,RED,YES,5,Positive
Simply superb,Apple is Apple. Got at great price during great Indian festival offer,64,RED,YES,3.5,Positive
I have been for a month nd really osam if you have a budget you definitely have to buy i phone 12,The media could not be loaded.                                                                                 Phone is really good. Battery life not that much better but you can use a day easily,64,RED,YES,4,Positive
Nice look,Look it nice. Battery Is ok,64,RED,YES,4,Positive
iPhone low light photo,Fast speed camera quality mic quality speaker quality,64,RED,YES,4,Positive
Good phone if purchased below 45k,"Average battery life, good camera, overall very good smartphone.",64,RED,YES,4,Positive
Iphone 12,Amazing,64,RED,YES,4,Positive
Best another apple product at this price range.,The media could not be loaded.                                                                                             Iam one of the apple user and I always prefer apple products I don’t know why others give bad rating about iphone12 and other apple products. ButI loved this phone.,64,RED,YES,4.5,Negative
It’s perfect package for iPhoners.,"I liked the camera quality, screen resolution, multiple things can do at one time. Mainly scan and copy from images. Small dislike is battery issue.",64,RED,YES,5,Positive
Great,Nice iphone every day,64,RED,YES,5,Positive
Phone was good but I am not satisfied with batterie,Battery drain issue,64,RED,YES,5,Average
Good one,Good one,64,RED,YES,5,Positive
Amazing experience,Really awesome…. Amazing experience of switching from Android to iOS with great iphone 12.,64,RED,YES,5,Positive
good,good,64,RED,YES,5,Positive
Storage is less,Everything is perfect but since IOS apps are very large. 64GB feels so low.I would suggest you to go for 128GB,64,RED,YES,4,Positive
iPhone is a phone ka Baap.,The media could not be loaded.                                                                                             I like iphone 12,64,RED,YES,4,Average
Performance,Beautiful and  best,64,RED,YES,4,Positive
"Perfact daily driver, Best thing money can buy",Battery lasts a day with normal usage. No Hang or software glitches. Reliable. Buy without a second thought if you have money. I had iphone 6 earlier and used it for 6 years without any issues. Hoping to use this phone for > 5 years as well.  I got it for 51K rs under some deal and bank discount.,64,RED,YES,5,Positive
Good product,Good,64,RED,YES,5,Positive
Awesome 😎,Excellent 👍 i am at great Indian festival thankyou Amazon,64,RED,YES,5,Positive
Due to low battery always be in mind but if you leave that top notch smartphone A14 bionic chip🙌,So till now what concerns me is only the battery and everything by far is top notch and I was a little hesitating before purchasing it since this was my first interaction with the iOS environment but now I am used to it and works fine. Since I am not a fan of too much customization so for me this UI is totally fine. Plus gaming experience was also good till now I played nfs no limit and it works like a champ. I also really like it\'s ram working since my app in background keeps running without always reloading it when again opened.One last since I haven\'t used 120 Hz refresh rate so I can’t tell about it but since my old phone was also no having it so for me it\'s awesome👌.Camera is also awesome till now I haven\'t used it much due to covid but in low light it worked too good no doubt about it:).Hope this will help someone😁,64,RED,YES,4,Positive
Apple never ends,Never end for everything in apple,64,RED,YES,4.5,Average
Great,Nice one,64,RED,YES,5,Positive
Best product received thanks amazon,My first ios divice  very good product,64,RED,YES,5,Positive
Battery,Good,64,RED,YES,4,Positive
Good,Like👍👍,64,RED,YES,4,Average
Owsam phone,Looking so hard,64,RED,YES,5,Negative
All in all good,All in all good,64,RED,YES,5,Positive
Excellent!,"Delivery time we\'ll manage,and packaging also nice , I\'m happy with that.",64,RED,YES,5,Positive
Good for the price given,"Nice phone , nice battery back up but when using google maps battery drains so fast, and if you use it while charging phone heats up a lot, very fast charging, awesome camera clarity, single port for charging and earphones, sometimes the voice comes from speakers even after being connected to earphones, when charging using wireless charger, it heats up a lot",64,RED,YES,4,Positive
Awesome,Apple means Everything,64,RED,YES,4.5,Average
Perfect quality,The media could not be loaded.                                                                                             Perfect,64,RED,YES,5,Positive
Nice product iPhone,Nice product iPhone,64,RED,YES,5,Positive
Awesome 👍🏻,Best product ❤️ ios process never be compered .camera quality awesome and battery is better not great overall best 🤩👍,64,RED,YES,4,Positive
Super Purchase,Super purchase. Timely delivery.,64,RED,YES,4,Positive
Worth it,Worth it,64,RED,YES,5,Positive
Good,Camera is awesome,64,RED,YES,5,Positive
Everything is just perfect ❤✨but battery not satisfied me as my old Android phone 🙂,Everything is just perfect ❤✨but battery not satisfied me as my old Android phone 🙂,64,RED,YES,5,Positive
Thank Strewjob Brother 😅😍,The media could not be loaded.,64,RED,YES,4,Average
Product good,❤️🫶🏻❤️,64,RED,YES,4.5,Average
Best mobile ever I use,All thing are best,64,RED,YES,5,Positive
Just loved it mannnn❤️❤️❤️,"Amazing phone just loved it,ios is best go for it blindly ,if u dont have budget issue.",64,RED,YES,5,Positive
Best mobile,All most best,64,RED,YES,4,Positive
One day Delivery by Amazon,"OnTime delivered by Amazon, working fine till now good battery backupuser friendlyGood Camera qualityOnly drawback IPhone don’t provide charger with these",64,RED,YES,4,Positive
Very nice product and thanks amazon,Nice product,64,RED,YES,5,Positive
Original Product,iPhone Is An iPhone,64,RED,YES,5,Average
original,original product received,64,RED,YES,5,Positive
unbelievable discount on prime day ☺️,nice phone and was unbelievable discount on great Indian festival prime day..happy to have one,64,RED,YES,4,Positive
Amazing,Amazing,64,RED,YES,4.5,Positive
Worth buying,The product was nicely delivered to me and the packaging was also good ..satisfied customer.. cheers to Amazon,64,RED,YES,5,Positive
Good Product,"Got This phone on Amazon Great India Sale.Phone is good, battery backup is okCamera is awesome loved its picture",64,RED,YES,5,Positive
iPhone 12,Nice product go for it,64,RED,YES,4,Positive
Nice product,Nice product. Very comfortable in hands simply super,64,RED,YES,4,Positive
It’s amazing 🔥,It’s amazing 🤩,64,RED,YES,4.5,Positive
Awesome phone,It\'s an I phone and I liked i phone ever since i purchased i phone 6. So I\'m an i phone fan.,64,RED,YES,3,Positive
Good,Super,64,RED,YES,5,Positive
Awesome Product and Delivery,Awesome and original product. Exactly what I purchased. The delivery was also fast.,64,RED,YES,4,Positive
Performance are real good,Camera quality are 2 good,64,RED,YES,4,Positive
Moneywise a better deal during festival,All good. For those like me migrating from android wasn’t that simple especially starred wa messages. Camera not so happy my  previous oneplus was better.,64,RED,YES,4,Positive
Good one,Good,64,RED,YES,4,Positive
Good deal,The media could not be loaded.                                                                                             Very much handy... premium look...camera is beast..just awesome... battery life is issue for a hardcore user like me.. max.5 6 hours only on full charge...white iphone is just class,64,RED,YES,4,Positive
Amazing,Fantastic,64,RED,YES,4,Positive
Good buying,Just way it should be. Reasonable price and convenient. Good buying,64,RED,YES,4,Positive
Overall good product,Good performance phone!!,64,RED,YES,4,Positive
No need for review,Great.,64,RED,YES,4,Positive
Harry is happy right now,This phone is loveable,64,RED,YES,3,Average
Overall good,Camera is no good,64,RED,YES,3.5,Negative
Beautiful phone,One of the best iPhones the quality is unmatched amazing camera and decent battery life.,64,RED,YES,4,Positive
I phone 12 device online purchase is preferred.,Device good,64,RED,YES,4,Positive
Gaming beast,You could go for it if you have the budget rather than buying mini,64,RED,YES,4,Average
Battery Health,"Battery life is low, discharge so fast",64,RED,YES,4,Positive
NOICE,Fabulous!,64,RED,YES,4,Positive
Go for it from Amazon,"All over experience is good since we all know the brand power but from Amazon,the services is all good.",64,RED,YES,4.5,Positive
Everything is ausome.,Phone is ausome to use.,64,RED,YES,5,Average
Camera is to good,It is too good and in good condition camera is just best 👍 also working nice go for it,64,RED,YES,5,Positive
Check battery percentage and reconcile the serial number and Imei number with the box,Battery life is good supporting fast charging so far so good,64,RED,YES,5,Positive
Good product.,Ok,64,RED,YES,5,Positive
Power,Performance is very good ❤️,64,RED,YES,5,Positive
Best one,"Very nice phone, light weight and sweet look.",64,RED,YES,5,Positive
Nice,Cool,64,RED,YES,4,Positive
Everything is good with this iphone,Display face id camera quality gaming performance everything is great in this phone even the battery performance,64,RED,YES,4,Positive
Camera quality,Camera is awesome,64,RED,YES,4,Positive
All Rounder ✌🏻,Superb Experience 🤙🏻,64,RED,YES,5,Positive
I phone 12,Best one,64,RED,YES,5,Positive
Great product don’t miss it,"Excellent, battery and display and camera is fantastic and doing best performance",64,RED,YES,5,Positive
Great phone,NYC mobile,64,RED,YES,4,Average
Good,Nice 👍👍👍,64,RED,YES,4.5,Positive
Great,Good,64,RED,YES,5,Positive
Excellent,Very smooth touch experience,64,RED,YES,5,Positive
Good phone,Good mobile,64,RED,YES,4,Positive
Amazing phone under 50K.,Great phone to buy.,64,RED,YES,4,Positive
The best in mobiles,Best mobile,64,RED,YES,5,Positive
Not bad,Phone looking is good but 10mints continues use the net heat generat and charging time also phone was heated So I’m not satisfied,64,RED,YES,5,Positive
Nice phone under 50k,It’s a nice one under 50k (after discounts and exchange) as usual superb camera quality as its IOS and so do build quality. You need to activate esim from adhar based state and then can use it as secondary sim.,64,RED,YES,5,Positive
VALUE FOR MONEY DEAL,Got an excellent  deal on exchange.  Apple is apple.,64,RED,YES,4,Positive
Excellent,Fully happy,64,RED,YES,4.5,Positive
Uchi dukhan fika pakwan,Go for android buddy. Bass naam h iPhone aur kuch nhi,64,RED,YES,5,Negative
Awesome,Value for money,64,RED,YES,5,Average
It's just a beast,My first iphone...faced some issues for the first two days and now iam used to it... Camera is just awesome 😍😍😍 and the processor is a beast...can play bgmi in HDR very easily....battery life is enough for me I can get for one day easily...if u r a tough user then need to charge twice a day...face recognition is very fast and I tried it in movie theatre and it worked very well,64,RED,YES,4,Positive
iPhone 12 sealed,Not  sealed pack sealed was open,64,RED,YES,4,Average
Good,Excellent,64,RED,YES,5,Positive
Good to buy,Good Mobil phone by apple. It’s always awesome to use apple.,64,RED,YES,5,Positive
WoW 😁  Green Colour,Green colour is really amazing 🤩And battery 🔋 backup also very amazingAnd no issues in phone Good job Darshita Electronics👏🏻,64,RED,YES,5,Positive
Can’t expect more,Perfect product,64,RED,YES,4,Positive
Network problem and heating issue while charging,"Did not expect this from Apple. Charging premium price which is very very unreasonable. Killing middle class by looting customers. Not worth the premium price they are charging. Phone is heating too much during charging, I have to keep it in Fridge for 10 minutes to cool it down. Also internet speed is not constant. It keeps dropping. With the same sim and same recharge plan, in Samsung mobile, internet speed is constant and working good.I regret buying iPhone and I will never ever buy iPhone again.",64,RED,YES,4.5,Positive
Not best,Good but not best,64,RED,YES,5,Positive
Heating problem,Facing heating problem while charging,64,RED,YES,5,Average
Just awesome,Love it ❤️ Thank u Amazon…..,64,RED,YES,4,Positive
No Comparison!!,"Its outstanding. I was using iphone 12 mini. Size wise this is better. This is amazing machine. Camera is great, performance is amazing, display is outstanding. Using iPhone 12 is some thing I never experienced before. This is fantastic device.RatingsSpeed - 5/5Display - 5/5Battery - 5/5Weight - 5/5Camera - 4.5/5You need a proper light for great photo. In low light sometime photo is quite dark but original.If you are new to apple eco system then you are going to experience something great. If you have already used apple devices then it will not disappoint you.",64,RED,YES,4,Positive
Good,Good,64,RED,YES,5,Positive
Nice,Like,64,RED,YES,5,Average
Worst for money,Worst for money,64,RED,YES,5,Negative
Good,Good,64,RED,YES,4,Positive
"Excellent phone, beautiful colour♥️","Excellent phone, only reason I have reduced one star is since Amazon reduced the price by Rs 3000 the day after I received the phone and this really hurts after spending so much of my hard earned money. Exchange value received for my older phone was also pretty inadequate, considering the condition it was in.Pros:1. The green colour is gorgeous2. Cameras are outstanding3. Battery life is really good, lasts me almost 2 days on a charge4. Screen is very bright and has vibrant colours5. Speaker is very loudCons:1. Just nitpicking, but a fingerprint sensor would have been much more convenient during Covid2. Indian variant doesn\'t have the mmWave antenna, inspite of being more expensive than the US VariantOverall, a great buy.TIP: Please do not buy 64 GB model, unless you have a robust cloud subscription to upload stuff into.",64,RED,YES,4.5,Positive
Overal good quality,Value for money.,64,RED,YES,5,Average
Awesome,The media could not be loaded.                                                                                 Awesome,64,RED,YES,5,Positive
Value for money,The media could not be loaded.,64,RED,YES,3.5,Average
Not bad,My dream came fulfill😀😍,64,RED,YES,4,Average
Loved it,It\'s trusted and genuine ❤️,64,RED,YES,4,Positive
An Apple makes the day better !!!❤️,"I was initially very much afraid to buy apple phone because I never liked ios or apple ecosystem, but when I used this it was just awesome!You cannot compete the smoothness with any other device.My thoughts/ rating:-Camera : Good but selfie cam is not upto the markUI : user friendly and easy once you get to know itPerformance : UnbeatableAudio : Best… its like surround sound system!Fit and finish : The best!If you agree with my views please hit the Like button below ! Thanks!",64,RED,YES,4,Positive
Amazon should know tht this model does not have finger print scanner,iphone 12 is very good but the exchange process is very cumbersome,64,RED,YES,4,Positive
The BOSS Phone..!!! iPhone 12 truly a masterpiece from Apple.,"I am writing this review after using my iPhone 12 for three weeks and I must say the decision I took to switch from android(I have been an android user for the last 8years xD xD) to iOS has been incredible. The experience is commendable, iPhone 12 is the best phone in the market as of now.  I haven’t faced any battery issue or any heating issues as I have seen other reviews complaining the battery and heating of the iPhone. Attached are a few sample shots I took from my iPhone to show that the Apple’s camera quality is unmatched and surreal.  The Face unlock is great, the battery’s pretty good, camera’s excellent….overalls my whole transition from android to iOS has been great. Go for this phone guysss…. It’s the best in the segment with some mind blowing iOS features. P.S. Just got updated to iOS 14.6 😊😊😊",64,RED,YES,4,Positive
Awesome delivery as promised,Amazon delivered the product as promised and got the exact items that I have ordered. I am a android user for years and this shift to ios was not easy but believe me once you get a hang of the software it’s the best experience. It’s better to be simple and efficient. IOS experience is like using a cell phone like a cell phone. If your budget allow best phone in the market for sure .,64,RED,YES,4.5,Positive
Simply Wow!,"Been using this for a couple of days now and trust me if you have the budget then just go for it. Battery backup is amazing if you are not a heavy gamer, Fast charging is simply Wow if you uses 20w original apple charger. Rest I hope you all know that\'s why you are still searching for this product. So in short this is the best phone to grab this year!",64,RED,YES,5,Positive
Best phone under 45000/-,Best,64,RED,YES,5,Positive
Heating problem,It has heating problem,64,RED,YES,5,Average
Overall good,Battery backup is not so goodBut overall okay okay typeNot good in this price rangeBack camera is goodFront camera is not good,64,RED,YES,5,Positive
Nice,Nice,64,RED,YES,5,Positive
Switched from android to IOS,This was nice switching from android to Apple. I am loving what I am experiencing with it.,64,RED,YES,5,Positive
Truecaller proper work nahin karta hai aur call recording bhi nahin Hoti hai,iPhone mein call recording nahin Hoti hai aur Truecaller bhi diling mein work nahin karta hai jabki yah donon features bahut avashyak hote Hain,64,RED,YES,4,Average
Best Camara,Camara quality best and profomance better,64,RED,YES,4,Positive
Its IPhone,Awesome dealEveryone know about its features,64,RED,YES,4,Positive
Very nice 👌 👍 👏,👌👌👌,64,RED,YES,5,Average
Good item,Xllent,64,RED,YES,5,Average
Superb !,I have used it like last few months and it is working very Good Sometimes its battrey is not charged upto 80% due to high Heat and it is good also for battery health  if you thinking to purchase it go for it,64,RED,YES,5,Positive
battery draining so fast,battery draining so fast,64,RED,YES,4,Positive
It's iPhone,"Color is cute,  body is nice, camera is amazing, well it\'s iphone does what an iPhone does",64,RED,YES,4.5,Positive
Fantastic,Excellent product and easy to use,64,RED,YES,5,Positive
Nice mobile phone,"I love IPhone 12 After using iPhone 12 I feel so happy Nice mobile phone Camera and vedio colitis is amazing .value of money ,better health is good as well as charging is so fast ,",64,RED,YES,5,Positive
iphone doesnt need a review,its iphone i think everybody knows that these phones are best for everything,64,RED,YES,4,Positive
Nice,Best phone...,64,RED,YES,4,Positive
Phone is not turning on,"Phone was working dinw untill one day when it all of a sudden went black screen went black and now its not turning on I tried all the methods to boot it up, battery status was 60 percent when it turned off now i am worried, no physical damage was there but dont why it stopped functioning. And here in himachal pradesh No service centre is here, have to travle 250Km to get this fixed. It is very sad after spending a huge amount this phone stopped working in just 8 months.",64,RED,YES,5,Negative
Woooowwww,Flagship phoneFully satisfied,64,RED,YES,5,Positive
Awsome,"This is my second I phone.quality is awsome ,and I love the purple colour",64,RED,YES,5,Positive
Super phone,Nice phone,64,RED,YES,4,Positive
the discount,company name and quality,64,RED,YES,4.5,Average
No words,"Awesome phone, my dream comes true, superb camera quality. No word for this brand",64,RED,YES,5,Positive
Camera,Camara not fine,64,RED,YES,5,Negative
"So amazing, sleek and beautiful iPhone!!","So amazing, sleek and beautiful. iPhone!! They (Apple)  do their best! Good for upgrade from 11 and beyond models. If 13 or 13 pro is not in your budget then this phone is very perfect to fill the gap. In fact iphone 12 and  13  got no big drastic changes, look and feel and configuration. I loved it!! 😍🥰",64,RED,YES,4,Positive
Excellent!,"Superb phone! Amazing same day delivery!I have more to add to my earlier review after roughly a month of use. The phone is an original Apple device. It\'s smooth and quick, and it doesn\'t become hot when in use or charging. The charge lasts the entire day (I use it mostly for social media, web browsing and music) Face recognition is excellent. Battery health is 100% (check this when you receive your phone under ‘battery health\' in settings) and to keep it that way, make sure you close all background apps while the phone is not in use. Play a ‘pixel test 4K\' video on YouTube to see if your phone monitor has any dead pixels. I use the original Apple adaptor (which must be purchased separately) and the type C cable that comes in the box. Overall the phone is a great purchase!",64,RED,YES,4,Positive
Nice,Nice product and quick dilevry,64,RED,YES,5,Positive
Extremely superb,Nice productSuperbOriginal product seller by darshita electronics100%recommended buy this’ll sellers,64,RED,YES,5,Positive
Awsome,Overall good,64,RED,YES,5,Positive
IPhone is a brainwashed crazy item.,IPhone is a brainwashed crazy item. Android is advanced in features and user friendliness. My experience after using from weeks.,64,RED,YES,4,Negative
Prodcut wrap with a plastic and there was no SEAL on the box normally NEW phone with a SEAL BOX,The media could not be loaded.                                                                                             I am concerned with the genuineness of the product as the box was just wrap with a plastic and there was NO SEAL on the box I have attached the Vedio for the reference,64,RED,YES,4.5,Average
Good,Good quality,64,RED,YES,5,Positive
Awesome product ❤️,That phone body so cool to hold,64,RED,YES,5,Positive
Very nice and genuine product delivered,Awesome genuine product delivered. Also lowest price,64,RED,YES,4,Positive
Best forever,iPhone always best as compared to others mobile. Beautiful design beautiful look. iPhone can make charms anyone.,64,RED,YES,4,Positive
Broke the expectations,In the starting days shifting from android to ios was a bit difficult but i didn’t knew iphone are better and secure than android and ask about the gaming experience no words beyond the limit full worth of its money,64,RED,YES,5,Positive
"Awesome product ,TQ to Amazon 🙏",The media could not be loaded.                                                                                             I love this apple iphone 12 mobile.thnx to amazon.if Amazon not gvng may b i couldn\'t go and buy from apple store .TQ to Amazon team,64,RED,YES,5,Positive
Overall good phone with some minor setbacks.,"Overall good phone as it feels very premium, being made with high quality materials and has great performance. Excellent camera quality, great design and screen quality. The A14 processor is super fast and the phone never heats up even while performing intensive tasks. The speakers are very loud and clear and give out high quality sound.One problem I encountered is that  the battery life is not great but definitely above average. Another issue is the notch which makes the phone look outdated especially in 2021. The Face ID is also not useful while wearing masks which causes a lot of inconvenience since the phone doesn’t have a fingerprint scanner. The phone is also limited to a 60Hz refresh rate which again makes it less compelling than the competition which makes phones with 120Hz refresh rate at a much lower price.",64,RED,YES,5,Positive
iPhone 12,Original product received with good discount. Prompt delivery as usual by Amazon,64,RED,YES,4,Positive
Good,"Was concerned about delivery after seeing comments ,stating some issues in mobile,but was fine for me",64,RED,YES,4.5,Positive
Great Features.,Excellent Smartphone and smooth features...…Salute to Apple!,64,RED,YES,5,Positive
Thank you amazon,I got best iPhone in best price,64,RED,YES,5,Positive
Terrific purchase,Great deal at reasonable price. Excellent cameras.,64,RED,YES,5,Positive
Love it 😍,Nyc,64,RED,YES,5,Average
Good product but very let diliverd,Almost all rightsGood quality camera,64,RED,YES,5,Average
Best phone in the market in this price must go for this. Superb phone..,"Awesome phone , best camera and better battery life. Must go for this.",64,RED,YES,5,Positive
Perfect Phone!!!,"The phone is just awesome. I was using iPhone SE(2016) 4inch screen previous to this.I was a little skeptical about switching to a larger screen phone, but upon using it I am surprised that the phone doesn’t seems that much big. The size is just perfect.No need to comment on other features of the phone. I just love the iOS..so naturally it was going to be iphone for me😀😀",64,RED,YES,5,Positive
Nice phone but battery only minus point,Nice mobile good camera,64,RED,YES,5,Positive
must buy phone,"iphone iphone , every time they amaze me with the build , nice phone",64,RED,YES,5,Positive
😍,😍😍😍❣️❣️❣️,64,RED,YES,5,Average
camera problem,camera is not proper it is like refaurbshied,64,RED,YES,5,Average
Very good phone,"Got this in deals 53k, very nice battery backup, camera quality.",64,RED,YES,5,Positive
Best value of iPhone on this range,Good quality and nice product,64,RED,YES,5,Positive
Most beautiful product 😍,I used this product for photography,64,RED,YES,5,Average
Awesome,Camera Is Awesome,64,RED,YES,5,Positive
Got the best deal during Great Indian Festival,Got best price for iphone 12 during Great Indian Festival.,64,RED,YES,5,Positive
Apple 12,Battery backup not up to the mark,64,RED,YES,4,Average
Good price,Genuine product at a good price!,64,RED,YES,4,Positive
Great one,Bought it  on Offer,64,RED,YES,5,Average
Very nice👏👏,I loved it,64,RED,YES,5,Positive
Most secure and beautiful iPhone,"Those who already use iPhone, no need of explanation.Coming to specific model iPhone 12 …Most of the features are same as IPhone 12 Pro, like -->1.  6.1 inch Super Retina XDR display  (OLED display), with 2532x1170-pixel resolution at 460 ppi2.  A14 bionic Chip & Next-generation Neural Engine3.  Dual 12MP camera system (Ultra Wide and Wide)4.  5G, Ceramic Shield front, Compatible with MagSafe, True tone, Haptic Touch ….Those who are not bothered about LiDAR, Telephoto mode, Apple ProRAW, stainless steel frame and wants to save around 30K bucks should go with iPhone 12. If those things matter you most then go for iPhone 12 Pro with additional 30K bucks.By the way, aerospace-grade aluminum frame in iPhone 12 looks stunning. I am very much happy with iPhone 12.",64,RED,YES,5,Positive
I love it,I love it,64,RED,YES,5,Positive
It’s a good Phone,iPhone need a fingerprint sensor except everything is too good… I’m loving this,64,RED,YES,5,Positive
बहुत ही अच्छा,बहुत अच्छा फोन है,64,RED,YES,4,Average
Good 👍,It’s good quality 💕💕💕,64,RED,YES,4,Positive
Apple is Apple,A very very good phone,64,RED,YES,5,Positive
Amazing phone for Camera and security purpose.,I like camera quality and face lock but battery life is average.,64,RED,YES,5,Negative
Good,Very Good and performance is excellent and good to have iPhone,64,RED,YES,5,Positive
Kk,Kk,64,RED,YES,4,Average
Hi,Excellent product,64,RED,YES,5,Positive
Totally sealed pack,"The media could not be loaded.                                                                                 Bohot badhiya, kisi v tarah ki koi laaparwaahi nahi ki gayi hai, aur companiya  Amazon ka muqabla nahi kar sakti. Thanks Amazon",64,RED,YES,5,Positive
Not need reviews,I phone is I phone,64,RED,YES,5,Average
First iPhone experience,The product is great but overpriced.,64,RED,YES,5,Positive
Camera,Overall good,64,RED,YES,5,Positive
Best phone,Very good phone,64,RED,YES,4,Positive
Nice,Best ever,64,RED,YES,4,Positive
I phone 12,Very good,64,RED,YES,5,Positive
Great device,Bought it in amazon great indian festival such a steal deal.,64,RED,YES,5,Positive
👍,Lv it ❤,64,RED,YES,5,Average
Heating problem,I have some heating issue in iPhone 12 from 1st day of purchase.,64,RED,YES,4,Average
Green colour is unbelievable trust me…it’s more beautiful in real,"1. It’s was a one day delivery like I got my product exactly within 24hrs2. Product is genuine ,ordered from Drishta electronics Nagpur.3. And iPhone 12..it’s like living in another world4. Audio is much better than anyone can imagine, like it will give you a 8D experience in speakers5. And face lock is unbelievable, it can detect your face even in no light.6. Got more than what I expected except an adapter.",64,RED,YES,4,Positive
"This is a full package mobile phone camera,battery, performance etc. are good",Camera battery and performance are awesome,64,RED,YES,5,Positive
Very good,Comes for 1and 1/2 days,64,RED,YES,5,Average
Awesome 👍,I like it so much ❤️❤️,64,RED,YES,5,Positive
Performance over battery life  !,"I was an android user from past 5 years mainly I’ve used huawei devices. After shifting to ios, the main thing in felt was fluidity and simplicity of ios, well i liked ios as it’s clean os. Rest thing you know how much great it is. Here comes battery’s backup, the main question of most people. I’ve one word for you all, that it has got *performance over battery. I think its all i can explain",64,RED,YES,4,Positive
Dhamaka phone bhai,Everything is top qualityFeels so good in hand 🫦,64,RED,YES,4.5,Positive
Excellent,Best in camera and battery life very good.,64,RED,YES,5,Positive
Excellent phone at a great price,Happy with the phone and the price during the recent sale (41500).,64,RED,YES,5,Positive
It is good phone,Phone battery life is little short however charging is fastE sim process for existing sim is very difficult  so I am using only one sim,64,RED,YES,4,Negative
Superb,Nice product 100 % bettry Thanks to Amazon,64,RED,YES,4,Positive
Super duper 🫡🔥,Camera quality is so good and 🔥🫡,64,RED,YES,5,Positive
Leg in app,Everything was fine but in your sale time facing more problem in order time,64,RED,YES,5,Positive
Worth,Very good phone got it for a affordable price camera quality is good,64,RED,YES,5,Positive
the sound of media has gone very low,the devic e audio volume has gone very low.......,64,RED,YES,4,Average
It's a good phone,The phone is good,64,RED,YES,4.5,Positive
Best Kwality,Best Kwality,64,RED,YES,5,Positive
Awesome performance,Nice product by Apple and nice service by amazon,64,RED,YES,5,Positive
Best value even in 2022,"This runs smooth in ios16, good camera and nice battery tooBest value in 2022 in 40k",64,RED,YES,4,Positive
Genuine product,Good product and genuine warranty.,64,RED,YES,4,Positive
A worthy price upgrade for next few years,"Upgraded from iPhone 8 to iPhone 12 and I love my decision to stay on iPhone.Clear cristal voice, (primary reason) security feature in OSCompare with Redmi some model pricing around 62k and I compared voice quality which seems better with iPhone",64,RED,YES,5,Positive
Smart option compared to pro model,"Upgraded for iPhone XR. Battery lasts almost the same as XR but iPhone adapts as per usage over time so it will take time. Which anyways it lasts me for around 1.5 day with normal use and data services and location services always on. Do check the YouTube video to make necessary changes in settings for battery optimisation. Nothing beats the camera performance and let alone the video performance. Phone factor (rectangular edges) feels good to hold however even the MagSafe back cover when put on ruins the fun. Instead try buying a thin screen guard for back of the phone and tempered glass for the front glass as both front and back of the phone seem to be delicate and a costly affair when planning repairs. Overall the performance is great. The backup for Mini is pathetic, buy only if you have very minimal use of the phone. If a telephoto photography doesn’t seem to be on your agenda then this is a smart choice over the pro model.",64,RED,YES,5,Positive
Go for it,Instead of iphone11 at 30k go for this.,64,RED,YES,5,Average
GOOD PRODUCT,The media could not be loaded.                                                                                 THIS IS TOTALYY AWESOME PRODUCT THANKYOU AMAZON FOR THIS PRODUCT ITS GOOD FOR SWITHING FROM ANDROID TO IOS.. I LIKED IT,64,RED,YES,4,Positive
Worth buy,Over powered in all aspects except battery,64,RED,YES,4,Average
Excellent display,Lag free performance,64,RED,YES,5,Positive
It seems to be the real phone😂😂,"This seems to be the real phone. I really wonder so many other brands have heavy spec list, but don’t work like a phone. This is simply fast and comfortable to navigate and use. I use it for office purpose, the spreadsheets, word & pdf open with comfortable alignment to read, alter and use. And the signal is uninterrupted even in the elevator. Switching between Wi-Fi and data is smooth. Finally it is the real phone👌🏻😇",64,RED,YES,5,Positive
Good and worth buying,Reviewing after using it for few days. It\'s working nicely just i have a issue with the battery but i think its quite better then previous iphone\'s else everything is fine and worth buying it 😊😊,64,RED,YES,5,Positive
Super,I like it love it,64,RED,YES,4,Positive
Nice iPhone 12,Very nice iPhone 12,64,RED,YES,4.5,Positive
No Doubt Iphone Performance Is Superb...,It\'s Excellent Work ... Enough Is Name Of Apple.,64,RED,YES,5,Positive
iPhone is iPhone,My frist iPhone and working as per my exceptations,64,RED,YES,5,Average
Best value for money,Best value for money,64,RED,YES,4,Positive
Sold my kidney for this,"Yess, It works on Mars too and believe me it generates oxygen out of nothing... I have been using it on mars trip for one month. Awesome product",64,RED,YES,4,Positive
Amazing,Happy 😊,64,RED,YES,5,Positive
